# id:18--2084.4-144 
0,59.08519444466
1,-641.54067306784
2,-162.13641911905
3,5.4979118891319
4,150.48570101039
5,373.17711704494
6,448.66187045744
7,109.02425841725
8,-136.03447541527
9,-123.00862119291
10,-721.61170246219
11,910.68381282143
12,-354.70769395563
13,-86.908227634012
14,68.856793768862
15,-237.53228962612
16,-77.44083686973
17,-336.37024192263
18,-262.71932077364
19,-462.15576936148
20,13.407622002978
21,85.710964762655
22,-174.98059113081
23,-418.94788691425
24,481.43967640044
25,181.92277356005
26,-74.653034277009
27,120.63035754838
28,182.22315694618
29,7.1369740142532
30,-558.4140325573
31,575.66158377991
32,-467.62372834406
33,193.62276765823
34,-440.34298225634
35,-119.39658626142
36,551.47597684037
37,90.903168180524
38,-301.80832170689
39,-417.78435887561
40,96.976617826391
41,334.72067933157
42,446.71376854965
43,-376.69708426961
44,535.22090951473
45,15.318874577256
46,-96.452438161091
47,-1.2190609817956
48,335.07835157513
49,584.68004839958
50,564.41753937258
51,111.55939440842
52,436.76145691863
53,420.02109375116
54,98.446268403409
55,612.09820373332
56,-331.54840564156
57,198.97079912611
58,-16.7842902051
59,601.28768110798
60,464.19418103935
61,683.53745814089
62,9.1107282776624
63,-73.831163928541
64,170.7947765562
65,-183.08593447545
66,636.07062385682
67,304.87261199923
68,1048.0252672809
69,437.34785724848
70,446.62096288857
71,939.83740388478
72,-103.22828695835
73,437.11188660752
74,377.32682088021
75,810.1089711092
76,955.14444681593
77,754.86878251562
78,36.250840480699
79,580.64502656976
80,246.33470725783
81,539.97480425476
82,703.73765202053
83,403.0925480377
84,500.84448645745
85,1025.6778730769
86,959.0802812435
87,176.00681114033
88,256.21192631724
89,557.21286432575
90,943.15898994674
91,393.90328590003
92,366.1802026952
93,619.32601272814
94,443.51051490275
95,424.68108792925
96,454.59215199972
97,719.11333625954
98,482.36674360573
99,890.90077041477
100,1462.2953791937
101,721.93286690663
102,1540.6580198692
103,719.69500932415
104,389.68859465597
105,455.51216275288
106,1076.4039222887
107,767.71154881118
108,1163.3139976464
109,612.23676354405
110,542.11386257197
111,779.69170817959
112,605.98411263184
113,519.02561819483
114,1146.3734037755
115,1528.2013329549
116,755.49591711189
117,721.96137114465
118,528.12834810504
119,670.5545604956
120,259.59009157283
121,1058.4787067594
122,1621.1428523393
123,906.79565580807
124,1082.1914509028
125,1171.420254148
126,794.37031058907
127,1021.234709511
128,1189.9102746928
129,1365.5620562937
130,1029.3898970277
131,1197.3448235114
132,559.63482063103
133,642.43665391137
134,1182.8596615445
135,789.92151609597
136,1098.3422204988
137,594.10296619982
138,824.0714167137
139,1204.4794969005
140,1682.7605527167
141,1103.362673132
142,1287.9936966877
143,935.69529237765
144,913.60822499686
145,1404.4784226191
146,1324.6618017024
147,497.97484040883
148,789.61525267554
149,1072.7832697062
150,1061.0526708527
151,595.57039449617
152,1110.2143897183
153,1008.3149430156
154,1578.1551961106
155,1238.5848056657
156,1324.5346599207
157,1318.3786784917
158,741.0619875686
159,1611.9540727339
160,1308.4232056154
161,1286.0274259796
162,910.319089045
163,813.951073433
164,1792.8566817533
165,1182.3922376621
166,988.32050215309
167,1418.083216423
168,1348.1903825313
169,1568.34175261
170,1273.6958486027
171,814.51324715644
172,1703.2578500652
173,1527.1741100721
174,1996.4351438594
175,1295.1821825374
176,1290.7858884589
177,1120.707777389
178,1098.9014345238
179,784.50448896796
180,1874.9102281897
181,1223.846743425
182,1610.7276638141
183,859.84466723091
184,1648.2849152317
185,1240.8868271085
186,1562.0899669541
187,868.69932607727
188,1560.8525066507
189,858.1797423872
190,1233.3124052706
191,1940.9390916677
192,1657.2170385912
193,1702.9014600142
194,1150.6432534844
195,2042.5586812899
196,1638.4532566925
197,943.38568622328
198,1762.8394106566
199,1045.5726570213
200,827.06506318491
201,1818.9095769143
202,1874.7008538716
203,1354.9497498728
204,1707.8487803603
205,1762.2831243933
206,1635.1388491679
207,1329.4839216468
208,1073.4426408125
209,1374.8271034834
210,1696.5559051957
211,1707.9961493077
212,1643.308828059
213,1738.5879683543
214,1580.6260190215
215,1791.4097825797
216,1272.7665587376
217,1664.4688367562
218,1404.9741967459
219,1680.7098606743
220,1480.3637213455
221,1596.7299943964
222,1879.3174393346
223,1795.9310678206
224,1564.7015074491
225,1634.7698475387
226,1646.852014763
227,1734.0610753012
228,793.8382995825
229,1787.4843262964
230,1565.4671628296
231,1866.419176763
232,1500.4811846914
233,1261.8013649552
234,1635.1799636998
235,1997.5035853593
236,1632.7749385897
237,2065.2885585955
238,2076.0316201073
239,1800.1894291606
240,2003.4771525679
241,1432.5141453948
242,1770.9203348716
243,1694.668988482
244,2729.1743363553
245,1789.4785472774
246,1295.603473315
247,1905.4002883491
248,1853.7710113457
249,1626.4833995794
250,1752.4517710469
251,1485.1071914263
252,2209.506698244
253,1496.5721549777
254,1987.4487041439
255,1675.5412568641
256,1829.7217085144
257,2470.9895522082
258,1646.3393847605
259,2313.8616612202
260,2164.9430858518
261,1744.251772778
262,2156.6046764217
263,1828.5899094166
264,1910.8500109793
265,1666.9164182454
266,2048.6390071307
267,2462.4002239598
268,1368.7694680261
269,2224.5223987228
270,2177.6164829076
271,1727.5183404248
272,1695.6193820918
273,2134.6192469302
274,1949.8358669491
275,1967.4821888367
276,2320.9273947171
277,2490.5475898035
278,2214.2987362188
279,1566.2788932043
280,2731.6316019129
281,2196.8753670361
282,1917.6427581055
283,2121.3067973277
284,2462.0675132795
285,2526.0098492499
286,2041.6495704201
287,2064.2804601822
288,2293.6681728191
289,1574.5405502146
290,1976.3761364464
291,2226.7411813585
292,2386.2956746271
293,2006.5857673022
294,2011.1769321579
295,2763.354764938
296,1777.6542217552
297,2701.2894391032
298,2640.5544757327
299,2343.9391534783
300,2516.0870799198
301,2795.0809970739
302,2323.5732443557
303,2033.5971719927
304,2344.2001219649
305,1959.9647098345
306,2048.7419184724
307,1864.0051284929
308,2140.9211301133
309,2197.2363435397
310,2421.7528837308
311,1892.1967043864
312,2203.1504208592
313,1943.7224613574
314,2158.5400747422
315,2378.3542102643
316,1889.765996106
317,2617.1871089131
318,2221.2780776317
319,2006.7553693407
320,2354.6539671954
321,2425.3782399273
322,2742.4737000702
323,2267.2204195512
324,2824.6184636733
325,2042.2383603948
326,2766.4469186038
327,2434.7991798372
328,2555.0426415839
329,2332.2444097575
330,2872.437745813
331,2359.9856408133
332,2568.8550064161
333,2982.3324674148
334,2753.2058061682
335,2578.791256373
336,2391.1109178811
337,2970.0215815864
338,2697.0354639745
339,2192.6501527531
340,2741.767864716
341,2722.1981206545
342,2517.8449107336
343,2332.2246827557
344,2889.4394741871
345,2793.2337001797
346,2434.8774309728
347,3012.4346998776
348,3176.3346677943
349,3031.1635069305
350,2849.2975720503
351,3193.0289635259
352,3110.2807499626
353,2911.1006510835
354,2497.2996736768
355,2771.8372920487
356,2447.7924708571
357,2805.7788256136
358,3103.1204006472
359,2811.2540705186
360,2694.0254667064
361,2270.5298310089
362,3167.3472368478
363,2752.5068737932
364,2674.7161077588
365,2464.5088339165
366,2655.8563054962
367,2611.0547018406
368,2943.2344504027
369,2527.1216916877
370,2859.7777943623
371,2922.8851073717
372,2852.2118887757
373,3281.1596882321
374,2773.8845102243
375,3198.006718312
376,2546.0206213983
377,3123.6743800311
378,3189.8926623315
379,3744.2288422092
380,2757.5746947436
381,2825.9838306209
382,3014.6397116528
383,2864.8083473454
384,3225.3309775076
385,3108.5883364715
386,3081.3998734672
